payload_size slaves_processing message_id half_rtt_ms
100 random 5 56.8663
100 random 4 66.685
100 random 9 66.7505
100 random 8 13.4028
100 random 3 22.0179
100 random 5 30.0151
100 random 0 26.5567
100 random 4 41.9506
100 random 2 42.3526
100 random 6 42.1147
100 random 9 50.5315
100 random 7 63.8352
100 random 1 57.1372
100 random 8 17.4652
100 random 2 29.3047
100 random 1 33.7691
100 random 0 28.2128
100 random 4 46.186
100 random 9 47.4794
100 random 5 52.9197
100 random 7 58.4259
100 random 3 62.8913
100 random 6 66.9097
100 random 5 20.8875
100 random 6 18.2824
100 random 8 16.3989
100 random 0 25.9472
100 random 2 39.993
100 random 1 40.059
100 random 3 47.6989
100 random 4 56.5373
100 random 9 59.9247
100 random 7 61.4852
100 random 4 18.1743
100 random 8 18.8867
100 random 7 27.6327
100 random 0 23.0118
100 random 1 32.7478
100 random 3 31.0656
100 random 5 49.9039
100 random 6 41.9266
100 random 9 51.4014
100 random 2 50.9346
100 random 8 15.9282
100 random 0 22.8357
100 random 2 27.6121
100 random 7 46.4782
100 random 1 42.5054
100 random 3 43.5754
100 random 6 57.6094
100 random 4 67.5576
100 random 5 72.0892
100 random 9 73.7489
500 random 8 12.924
500 random 3 24.3496
500 random 0 19.2311
500 random 6 26.6036
500 random 2 39.9198
500 random 7 43.6744
500 random 1 53.5245
500 random 5 56.0235
500 random 4 65.9961
500 random 9 71.3756
500 random 8 10.33
500 random 0 16.2804
500 random 6 33.4095
500 random 4 30.2677
500 random 9 35.4101
500 random 2 37.9535
500 random 7 56.7619
500 random 1 51.2004
500 random 3 59.3132
500 random 5 63.144
500 random 3 12.1338
500 random 6 19.648
500 random 4 16.6708
500 random 8 15.5497
500 random 9 21.6658
500 random 2 34.4402
500 random 7 31.508
500 random 0 30.6422
500 random 1 33.566
500 random 5 40.0847
500 random 7 13.5743
500 random 1 14.3146
500 random 3 22.5775
500 random 6 29.3019
500 random 4 31.994
500 random 9 32.3073
500 random 8 35.0192
500 random 2 46.9733
500 random 0 53.4383
500 random 5 57.589
500 random 8 12.1623
500 random 6 27.0756
500 random 0 25.1719
500 random 2 40.3295
500 random 7 36.7525
500 random 1 43.0457
500 random 3 58.135
500 random 5 59.7226
500 random 4 70.7579
500 random 9 67.3957
500 random 6 17.0119
500 random 8 15.6465
500 random 7 25.3266
500 random 1 27.7573
500 random 3 28.8273
500 random 5 46.3983
500 random 4 40.839
500 random 9 47.2779
500 random 2 56.0065
500 random 0 60.188
500 random 9 20.3363
500 random 8 17.7983
500 random 5 32.9672
500 random 0 28.0649
500 random 6 36.5262
500 random 4 41.1438
500 random 7 51.8668
500 random 1 57.014
500 random 3 63.4497
500 random 2 64.0736
500 random 8 16.203
500 random 1 26.8001
500 random 3 28.5052
500 random 0 30.0034
500 random 4 49.0047
500 random 7 45.4047
500 random 5 49.1096
500 random 6 62.8055
500 random 9 72.769
500 random 2 66.3616
500 random 8 16.3557
500 random 1 21.4859
500 random 2 24.0225
500 random 3 29.0759
500 random 6 49.0562
500 random 4 42.4433
500 random 7 51.1385
500 random 5 54.2272
500 random 9 65.8876
500 random 0 70.6562
500 random 4 14.0779
500 random 9 20.6258
500 random 0 22.5367
500 random 8 28.0233
500 random 2 37.0374
500 random 1 44.0043
500 random 3 47.738
500 random 5 53.4719
500 random 6 61.1107
500 random 7 64.2853
1000 random 4 14.2389
1000 random 8 17.9907
1000 random 7 29.5867
1000 random 5 35.1224
1000 random 0 27.3443
1000 random 6 37.7137
1000 random 2 30.0737
1000 random 1 42.2221
1000 random 3 41.2124
1000 random 9 41.689
1000 random 8 18.004
1000 random 2 37.435
1000 random 0 31.125
1000 random 1 40.629
1000 random 3 42.5569
1000 random 6 56.4276
1000 random 7 57.3239
1000 random 5 65.3783
1000 random 4 69.7005
1000 random 9 76.7351
1000 random 8 13.5992
1000 random 1 13.5217
1000 random 3 21.1777
1000 random 5 27.6764
1000 random 6 32.6227
1000 random 4 37.2503
1000 random 9 41.8992
1000 random 7 55.7696
1000 random 2 54.5935
1000 random 0 58.6883
1000 random 9 14.8985
1000 random 7 22.4236
1000 random 2 31.6525
1000 random 8 29.9602
1000 random 0 33.5608
1000 random 3 46.2367
1000 random 1 50.7804
1000 random 5 54.9382
1000 random 6 61.4396
1000 random 4 68.2748
1000 random 8 14.9038
1000 random 0 22.6926
1000 random 2 30.4975
1000 random 1 37.5333
1000 random 3 41.0592
1000 random 5 53.1878
1000 random 6 58.691
1000 random 9 67.2017
1000 random 4 68.9988
1000 random 7 73.7825
1000 random 4 17.4096
1000 random 9 22.7071
1000 random 2 28.5964
1000 random 7 36.0007
1000 random 8 30.8259
1000 random 3 34.0951
1000 random 5 45.7339
1000 random 1 39.9493
1000 random 0 44.5439
1000 random 6 52.0402
1000 random 6 15.2668
1000 random 2 24.2084
1000 random 8 25.6256
1000 random 0 22.5905
1000 random 3 26.8976
1000 random 1 32.6516
1000 random 5 41.7026
1000 random 4 42.2471
1000 random 9 46.7107
1000 random 7 51.9066
1000 random 1 17.1503
1000 random 5 18.3907
1000 random 6 22.3548
1000 random 4 23.359
1000 random 9 34.3564
1000 random 7 36.4689
1000 random 2 35.588
1000 random 8 44.6492
1000 random 3 53.0513
1000 random 0 52.3816
1000 random 3 16.0994
1000 random 1 19.517
1000 random 6 26.6603
1000 random 4 24.7644
1000 random 9 32.5049
1000 random 2 45.0787
1000 random 8 42.3128
1000 random 5 51.0612
1000 random 0 59.8012
1000 random 7 60.4696
1000 random 8 15.5918
1000 random 0 20.4737
1000 random 4 27.5987
1000 random 2 33.8333
1000 random 1 38.3177
1000 random 5 54.6185
1000 random 6 51.1813
1000 random 7 68.7126
1000 random 3 66.9213
1000 random 9 70.0179
5000 random 8 15.2543
5000 random 3 27.2749
5000 random 5 33.7377
5000 random 1 34.8724
5000 random 0 38.5567
5000 random 6 55.1759
5000 random 4 59.2856
5000 random 7 72.0085
5000 random 9 68.1892
5000 random 2 80.0997
5000 random 8 16.2896
5000 random 0 21.9873
5000 random 4 30.7423
5000 random 2 35.3813
5000 random 3 40.6838
5000 random 5 49.1901
5000 random 1 59.8568
5000 random 6 65.1337
5000 random 9 73.2761
5000 random 7 65.9205
5000 random 8 18.9732
5000 random 1 24.8101
5000 random 2 27.6996
5000 random 0 34.1338
5000 random 6 43.4874
5000 random 4 45.8498
5000 random 3 58.3559
5000 random 5 70.3461
5000 random 9 74.9852
5000 random 7 86.7164
5000 random 5 15.494
5000 random 4 30.4235
5000 random 0 27.1104
5000 random 9 44.0779
5000 random 7 46.2533
5000 random 2 48.23
5000 random 8 48.4145
5000 random 3 56.1933
5000 random 1 61.5541
5000 random 6 67.3765
5000 random 1 16.4998
5000 random 6 21.1992
5000 random 9 19.765
5000 random 2 34.1025
5000 random 0 28.6769
5000 random 8 30.4464
5000 random 3 45.68
5000 random 5 49.967
5000 random 4 55.0792
5000 random 7 59.6222
5000 random 8 12.665
5000 random 3 20.4265
5000 random 5 24.6011
5000 random 1 26.9593
5000 random 6 32.8358
5000 random 4 45.7335
5000 random 9 42.4345
5000 random 7 54.2742
5000 random 2 57.2677
5000 random 0 60.683
5000 random 2 16.2469
5000 random 8 17.3323
5000 random 1 28.1628
5000 random 0 22.6826
5000 random 6 32.0723
5000 random 4 38.6777
5000 random 9 46.8592
5000 random 7 57.9678
5000 random 3 57.7204
5000 random 5 58.5401
5000 random 9 19.3019
5000 random 8 16.6107
5000 random 0 25.6453
5000 random 7 37.2448
5000 random 2 38.8861
5000 random 1 44.0456
5000 random 6 48.1181
5000 random 3 52.4402
5000 random 5 53.7383
5000 random 4 60.0607
5000 random 7 16.9828
5000 random 8 18.8204
5000 random 3 21.7529
5000 random 1 33.7617
5000 random 6 31.7858
5000 random 4 33.5678
5000 random 9 45.5512
5000 random 2 45.9853
5000 random 0 51.0414
5000 random 5 57.1521
5000 random 4 16.4935
5000 random 9 19.522
5000 random 2 28.972
5000 random 8 31.5043
5000 random 3 36.0013
5000 random 5 37.3348
5000 random 1 42.5204
5000 random 0 48.8825
5000 random 6 65.5586
5000 random 7 61.7229
10000 random 8 13.5539
10000 random 5 26.0848
10000 random 1 34.8736
10000 random 0 29.8059
10000 random 7 47.7828
10000 random 2 51.6456
10000 random 3 52.649
10000 random 6 61.6687
10000 random 4 76.0694
10000 random 9 72.839
10000 random 6 14.7241
10000 random 9 19.8946
10000 random 2 25.2455
10000 random 8 31.1876
10000 random 3 31.9862
10000 random 5 47.5801
10000 random 1 45.2277
10000 random 4 51.1068
10000 random 0 59.8717
10000 random 7 68.5281
10000 random 3 15.4827
10000 random 6 17.6351
10000 random 4 29.315
10000 random 9 33.0185
10000 random 7 40.846
10000 random 2 31.9903
10000 random 8 35.8921
10000 random 5 44.6285
10000 random 1 55.1445
10000 random 0 57.1172
10000 random 8 15.3953
10000 random 5 20.9681
10000 random 1 30.3362
10000 random 6 26.5275
10000 random 4 33.9602
10000 random 0 39.5037
10000 random 7 48.513
10000 random 9 61.1214
10000 random 2 68.1195
10000 random 3 67.6159
10000 random 1 13.6621
10000 random 7 19.8987
10000 random 9 30.0192
10000 random 8 34.1682
10000 random 3 32.184
10000 random 5 46.6535
10000 random 0 47.168
10000 random 6 62.5447
10000 random 4 62.1067
10000 random 2 67.9718
10000 random 8 13.6616
10000 random 2 23.7383
10000 random 0 25.9758
10000 random 3 37.1985
10000 random 1 47.9214
10000 random 4 46.0108
10000 random 7 56.2709
10000 random 9 70.3412
10000 random 5 71.3916
10000 random 6 75.9915
10000 random 4 15.3567
10000 random 3 17.3957
10000 random 8 17.6304
10000 random 0 20.0942
10000 random 6 46.1947
10000 random 7 57.2656
10000 random 9 56.9226
10000 random 2 64.073
10000 random 5 69.414
10000 random 1 67.347
10000 random 1 14.8489
10000 random 6 16.9997
10000 random 4 24.454
10000 random 9 27.6271
10000 random 2 37.5709
10000 random 8 32.4181
10000 random 3 47.4788
10000 random 5 56.462
10000 random 0 58.0598
10000 random 7 63.5893
10000 random 8 15.7066
10000 random 1 20.5948
10000 random 6 23.9231
10000 random 4 26.0052
10000 random 0 31.079
10000 random 7 49.8481
10000 random 9 55.54
10000 random 2 59.5897
10000 random 3 60.672
10000 random 5 62.4962
10000 random 2 23.9956
10000 random 8 21.9022
10000 random 1 36.059
10000 random 7 43.4949
10000 random 0 41.1188
10000 random 3 49.8055
10000 random 5 66.2637
10000 random 4 71.9298
10000 random 9 80.5814
10000 random 6 81.4959
50000 random 8 25.572
50000 random 1 42.4256
50000 random 6 53.7526
50000 random 7 70.9634
50000 random 0 72.4405
50000 random 9 99.6495
50000 random 2 101.708
50000 random 5 121.665
50000 random 4 139.899
50000 random 3 153.476
50000 random 8 19.2846
50000 random 9 29.7051
50000 random 0 39.9895
50000 random 5 57.9315
50000 random 1 76.6075
50000 random 6 85.0289
50000 random 4 110.88
50000 random 7 125.768
50000 random 2 135.858
50000 random 3 150.731
50000 random 3 27.6581
50000 random 5 36.2077
50000 random 8 48.6387
50000 random 1 60.9906
50000 random 6 75.863
50000 random 4 91.192
50000 random 0 108.887
50000 random 7 129.924
50000 random 2 141.952
50000 random 9 155.596
50000 random 3 21.5075
50000 random 8 31.0223
50000 random 1 48.5889
50000 random 0 50.2768
50000 random 6 66.8745
50000 random 4 88.5047
50000 random 7 99.4771
50000 random 9 105.828
50000 random 2 117.822
50000 random 5 132.72
50000 random 1 21.9155
50000 random 6 31.6948
50000 random 0 37.6887
50000 random 9 55.8713
50000 random 2 74.4398
50000 random 3 91.628
50000 random 5 102.702
50000 random 8 113.079
50000 random 4 142.009
50000 random 7 155.785
50000 random 7 27.5101
50000 random 3 31.7665
50000 random 5 48.3491
50000 random 8 49.7672
50000 random 1 63.7436
50000 random 6 80.906
50000 random 4 84.5682
50000 random 0 100.058
50000 random 2 114.373
50000 random 9 130.081
50000 random 8 24.8325
50000 random 0 32.0299
50000 random 2 48.475
50000 random 1 62.9305
50000 random 6 83.9786
50000 random 7 86.1954
50000 random 9 113.31
50000 random 3 134.145
50000 random 4 149.386
50000 random 5 163.272
50000 random 9 25.52
50000 random 2 34.2122
50000 random 5 48.3139
50000 random 8 55.4785
50000 random 1 71.288
50000 random 7 73.6213
50000 random 3 88.5935
50000 random 0 93.5935
50000 random 6 105.606
50000 random 4 120.464
50000 random 2 30.4304
50000 random 8 26.0774
50000 random 1 46.9778
50000 random 0 47.3859
50000 random 7 69.6211
50000 random 3 71.388
50000 random 5 85.1728
50000 random 6 97.1368
50000 random 4 112.881
50000 random 9 117.286
50000 random 3 22.496
50000 random 8 31.5802
50000 random 1 46.1318
50000 random 4 61.3325
50000 random 0 66.0286
50000 random 7 82.4153
50000 random 9 103.428
50000 random 2 117.78
50000 random 5 129.119
50000 random 6 145.437
100000 random 7 37.1686
100000 random 2 56.7688
100000 random 8 79.844
100000 random 1 96.4429
100000 random 0 118.065
100000 random 6 145.087
100000 random 4 170.03
100000 random 9 189.323
100000 random 3 216.823
100000 random 5 235.558
100000 random 6 32.593
100000 random 7 57.6791
100000 random 2 84.1194
100000 random 3 101.678
100000 random 5 130.064
100000 random 8 147.117
100000 random 1 178.131
100000 random 0 195.626
100000 random 4 229.008
100000 random 9 249.461
100000 random 2 43.1352
100000 random 8 53.3747
100000 random 1 88.3778
100000 random 0 105.976
100000 random 9 132.563
100000 random 3 159.457
100000 random 5 188.497
100000 random 6 210.85
100000 random 4 227.698
100000 random 7 253.614
100000 random 4 34.193
100000 random 9 54.7417
100000 random 0 75.4396
100000 random 2 106.878
100000 random 3 122.807
100000 random 5 153.243
100000 random 8 167.815
100000 random 1 191.97
100000 random 6 221.458
100000 random 7 239.131
100000 random 8 31.5578
100000 random 0 53.8562
100000 random 2 89.5004
100000 random 3 99.2471
100000 random 5 127.687
100000 random 1 152.4
100000 random 4 181.786
100000 random 9 208.896
100000 random 6 218.231
100000 random 7 248.008
100000 random 8 31.322
100000 random 1 55.0078
100000 random 2 81.6296
100000 random 5 102.513
100000 random 0 122.92
100000 random 6 152.851
100000 random 7 175.044
100000 random 9 203.243
100000 random 3 220.519
100000 random 4 241.835
100000 random 2 34.4166
100000 random 5 60.7161
100000 random 8 78.3398
100000 random 1 104.785
100000 random 0 122.355
100000 random 6 149.411
100000 random 4 177.848
100000 random 7 204.593
100000 random 9 227.014
100000 random 3 254.648
100000 random 2 36.4599
100000 random 9 62.722
100000 random 5 92.0315
100000 random 0 106.402
100000 random 1 132.226
100000 random 8 158.596
100000 random 6 186.918
100000 random 4 205.252
100000 random 7 235.718
100000 random 3 255.609
100000 random 5 32.0595
100000 random 8 50.3593
100000 random 0 69.1541
100000 random 3 97.6431
100000 random 2 126.093
100000 random 1 151.619
100000 random 4 183.833
100000 random 7 199.157
100000 random 6 227.72
100000 random 9 251.515
100000 random 8 38.4628
100000 random 7 60.9794
100000 random 0 78.3527
100000 random 1 111.278
100000 random 6 129.565
100000 random 4 162.461
100000 random 3 187.294
100000 random 2 209.423
100000 random 9 227.623
100000 random 5 259.016
500000 random 1 101.882
500000 random 8 167.3
500000 random 4 227.853
500000 random 7 346.955
500000 random 3 439.2
500000 random 2 519.422
500000 random 5 587.471
500000 random 9 674.388
500000 random 0 750.603
500000 random 6 851.676
500000 random 7 112.623
500000 random 3 210.057
500000 random 1 312.763
500000 random 8 371.754
500000 random 0 489.214
500000 random 4 604.932
500000 random 2 704.181
500000 random 9 798.444
500000 random 5 890.953
500000 random 6 993.096
500000 random 1 122.324
500000 random 8 179
500000 random 4 278.729
500000 random 0 364.921
500000 random 7 457.983
500000 random 3 546.079
500000 random 2 641.983
500000 random 5 740.233
500000 random 9 832.142
500000 random 6 943.679
500000 random 8 87.9429
500000 random 2 191.336
500000 random 0 289.588
500000 random 1 400.869
500000 random 6 480.962
500000 random 7 577.85
500000 random 5 665.124
500000 random 9 736.384
500000 random 4 843.637
500000 random 3 935.612
500000 random 1 119.846
500000 random 8 178.551
500000 random 6 261.389
500000 random 4 378.89
500000 random 0 472.527
500000 random 7 598.179
500000 random 3 693.047
500000 random 5 786.027
500000 random 2 877.561
500000 random 9 963.464
500000 random 8 93.3514
500000 random 3 170.302
500000 random 2 250.395
500000 random 0 312.781
500000 random 6 404.097
500000 random 7 495.9
500000 random 9 582.708
500000 random 1 684.815
500000 random 4 793.55
500000 random 5 889.11
500000 random 3 95.6239
500000 random 5 207.063
500000 random 2 300.326
500000 random 1 387.191
500000 random 8 447.056
500000 random 0 530.86
500000 random 6 619.893
500000 random 4 736.681
500000 random 7 846.544
500000 random 9 945.749
500000 random 3 114.351
500000 random 5 203.972
500000 random 1 292.037
500000 random 8 359.066
500000 random 0 449.154
500000 random 6 557.601
500000 random 4 658.938
500000 random 2 752.356
500000 random 9 855.476
500000 random 7 937.968
500000 random 8 94.2666
500000 random 0 182.14
500000 random 3 295.609
500000 random 2 380.892
500000 random 1 475.309
500000 random 5 575.854
500000 random 9 668.761
500000 random 6 776.091
500000 random 7 858.782
500000 random 4 947.199
500000 random 3 128.204
500000 random 5 223.889
500000 random 2 310.786
500000 random 9 424.239
500000 random 0 529.554
500000 random 1 618.146
500000 random 8 675.93
500000 random 6 755.018
500000 random 4 843.26
500000 random 7 949.141
1000000 random 1 191.266
1000000 random 8 293.168
1000000 random 5 457.523
1000000 random 0 597.732
1000000 random 3 762.563
1000000 random 2 890.257
1000000 random 9 1055.42
1000000 random 6 1234.07
1000000 random 4 1423.41
1000000 random 7 1586.95
1000000 random 3 193.024
1000000 random 7 378.494
1000000 random 5 552.091
1000000 random 1 702.196
1000000 random 0 854.994
1000000 random 8 971.752
1000000 random 6 1134.07
1000000 random 4 1329.92
1000000 random 2 1482.03
1000000 random 9 1654.12
1000000 random 4 191.543
1000000 random 3 360.63
1000000 random 7 539.588
1000000 random 2 711.798
1000000 random 9 887.787
1000000 random 1 1063.09
1000000 random 6 1213.15
1000000 random 0 1364.56
1000000 random 8 1467.37
1000000 random 5 1630.28
1000000 random 2 177.087
1000000 random 8 295.934
1000000 random 4 457.118
1000000 random 0 616.153
1000000 random 3 775.606
1000000 random 7 941.374
1000000 random 5 1124.17
1000000 random 9 1276.58
1000000 random 1 1436.16
1000000 random 6 1573.56
1000000 random 3 181.166
1000000 random 9 350.861
1000000 random 1 531.273
1000000 random 8 692.549
1000000 random 0 864.759
1000000 random 7 1023.28
1000000 random 5 1189.67
1000000 random 2 1358.5
1000000 random 6 1549.43
1000000 random 4 1722.06
1000000 random 1 186.791
1000000 random 8 319.812
1000000 random 3 476.98
1000000 random 2 636.174
1000000 random 0 748.755
1000000 random 4 923.17
1000000 random 5 1092.16
1000000 random 9 1283.21
1000000 random 6 1443.39
1000000 random 7 1629.91
1000000 random 3 186.161
1000000 random 2 370.708
1000000 random 9 551.688
1000000 random 4 735.579
1000000 random 0 886.281
1000000 random 5 1065.58
1000000 random 7 1235.91
1000000 random 1 1402.79
1000000 random 8 1497.47
1000000 random 6 1650.15
1000000 random 6 191.357
1000000 random 0 360.56
1000000 random 5 553.037
1000000 random 2 728.011
1000000 random 8 858.861
1000000 random 4 1000.01
1000000 random 3 1183.55
1000000 random 7 1334.86
1000000 random 9 1517.34
1000000 random 1 1679.47
1000000 random 5 201.721
1000000 random 2 374.116
1000000 random 1 558.873
1000000 random 0 710.194
1000000 random 6 878.398
1000000 random 8 983.672
1000000 random 3 1166.78
1000000 random 7 1341.11
1000000 random 9 1524.37
1000000 random 4 1683.15
1000000 random 3 175.572
1000000 random 1 317.561
1000000 random 4 496.511
1000000 random 0 651.047
1000000 random 5 818.661
1000000 random 2 971.965
1000000 random 9 1134.19
1000000 random 6 1317.82
1000000 random 7 1477.11
1000000 random 8 1616.29
5000000 random 8 618.259
5000000 random 2 1243.13
5000000 random 1 1813.39
5000000 random 4 2393.73
5000000 random 0 2923.44
5000000 random 5 3519.4
5000000 random 3 4070.25
5000000 random 7 4741.86
5000000 random 6 5320.4
5000000 random 9 5995.25
5000000 random 1 658.19
5000000 random 6 1331.61
5000000 random 3 1992.68
5000000 random 5 2542.56
5000000 random 0 3085.68
5000000 random 2 3723.82
5000000 random 9 4387.99
5000000 random 4 4955.63
5000000 random 8 5521.21
5000000 random 7 6209.96
5000000 random 8 630.923
5000000 random 3 1288.33
5000000 random 0 1844.86
5000000 random 2 2405.33
5000000 random 1 3061.46
5000000 random 6 3558.5
5000000 random 4 4230.18
5000000 random 5 4758.24
5000000 random 7 5410.23
5000000 random 9 6071.85
5000000 random 5 691.893
5000000 random 0 1300.6
5000000 random 2 1849.97
5000000 random 9 2488.59
5000000 random 1 3069.83
5000000 random 4 3766.95
5000000 random 7 4338.83
5000000 random 6 4903.16
5000000 random 8 5574.63
5000000 random 3 6230.45
5000000 random 8 677.742
5000000 random 5 1331.82
5000000 random 0 1958.17
5000000 random 1 2522.76
5000000 random 3 3211.36
5000000 random 7 3823.41
5000000 random 2 4455.19
5000000 random 9 5152.76
5000000 random 6 5805.35
5000000 random 4 6464.66
5000000 random 2 652.214
5000000 random 6 1344.21
5000000 random 8 1924.11
5000000 random 0 2558.75
5000000 random 5 3189.07
5000000 random 9 3759.85
5000000 random 1 4414.98
5000000 random 4 4952.93
5000000 random 3 5603.4
5000000 random 7 6157.2
5000000 random 5 572.764
5000000 random 8 1196.14
5000000 random 7 1743.57
5000000 random 2 2419.6
5000000 random 4 3006.6
5000000 random 0 3643.22
5000000 random 3 4282.14
5000000 random 9 4947.74
5000000 random 1 5506.97
5000000 random 6 6075.99
5000000 random 0 683.74
5000000 random 1 1237.32
5000000 random 4 1825.02
5000000 random 3 2463.16
5000000 random 2 3085.77
5000000 random 9 3755.55
5000000 random 8 4257.97
5000000 random 5 4895.29
5000000 random 7 5451
5000000 random 6 6003.05
5000000 random 3 701.801
5000000 random 1 1371.98
5000000 random 6 1905.47
5000000 random 4 2575.31
5000000 random 8 3161.94
5000000 random 0 3817.63
5000000 random 5 4464.53
5000000 random 2 5115.04
5000000 random 9 5766.99
5000000 random 7 6409.33
5000000 random 5 574.231
5000000 random 2 1258.62
5000000 random 9 1794.56
5000000 random 1 2431.7
5000000 random 6 3084.04
5000000 random 4 3723.13
5000000 random 0 4302.39
5000000 random 8 4873.4
5000000 random 3 5443.07
5000000 random 7 5984.39
10000000 random 3 1252.79
10000000 random 7 2558.31
10000000 random 2 3765.25
10000000 random 0 4750.84
10000000 random 1 6044.89
10000000 random 6 7248.02
10000000 random 4 8537.59
10000000 random 5 9693.74
10000000 random 9 10995.5
10000000 random 8 12145.9
10000000 random 8 1129.24
10000000 random 2 2201.03
10000000 random 6 3476.13
10000000 random 4 4652.94
10000000 random 3 5992.96
10000000 random 0 7006.63
10000000 random 5 8098.82
10000000 random 7 9183.16
10000000 random 9 10316.9
10000000 random 1 11598.7
10000000 random 8 1079.42
10000000 random 4 2086.5
10000000 random 5 3125.07
10000000 random 0 4212.93
10000000 random 1 5468.59
10000000 random 6 6503.33
10000000 random 3 7739.32
10000000 random 7 8891.66
10000000 random 2 9884.01
10000000 random 9 11154.2
10000000 random 5 989.49
10000000 random 1 2111.92
10000000 random 6 3144.2
10000000 random 4 4168.08
10000000 random 0 5137.73
10000000 random 3 6145.89
10000000 random 7 7117.75
10000000 random 2 8243.27
10000000 random 9 9268.04
10000000 random 8 10407.5
10000000 random 2 1136.21
10000000 random 4 2218.78
10000000 random 3 3538.19
10000000 random 5 4590.71
10000000 random 0 5621.79
10000000 random 7 6973.18
10000000 random 1 8236.54
10000000 random 6 9292.67
10000000 random 8 10404.8
10000000 random 9 11718.5
10000000 random 9 1200.16
10000000 random 1 2229.62
10000000 random 4 3525.07
10000000 random 3 4827.07
10000000 random 8 5817.06
10000000 random 0 6865.11
10000000 random 5 7978.17
10000000 random 2 9301.76
10000000 random 6 10559.8
10000000 random 7 11639
10000000 random 6 1048.8
10000000 random 5 2207.41
10000000 random 7 3449.4
10000000 random 2 4659.28
10000000 random 9 5899.31
10000000 random 1 6958.22
10000000 random 4 8215.49
10000000 random 3 9459.7
10000000 random 8 10470
10000000 random 0 11496.1
10000000 random 9 1051.74
10000000 random 2 2201.69
10000000 random 1 3514.2
10000000 random 0 4533.17
10000000 random 3 5828.64
10000000 random 7 6944.37
10000000 random 6 8047.59
10000000 random 8 9242.7
10000000 random 4 10423.1
10000000 random 5 11753
10000000 random 8 1114.01
10000000 random 7 2295.71
10000000 random 2 3610.65
10000000 random 3 4862.19
10000000 random 5 6262.87
10000000 random 9 7480.98
10000000 random 1 8758.76
10000000 random 4 10000.6
10000000 random 0 11043.4
10000000 random 6 12328.1
10000000 random 8 1030.44
10000000 random 7 2076.81
10000000 random 1 3159.87
10000000 random 4 4445.68
10000000 random 3 5482.52
10000000 random 0 6482.64
10000000 random 2 7545.1
10000000 random 9 8806.78
10000000 random 6 10069.1
10000000 random 5 11121.7
50000000 random 0 9516.84
50000000 random 0 9427.08
50000000 random 0 9492.34
50000000 random 0 9223.98
50000000 random 0 9051.64
50000000 random 0 9244.9
50000000 random 0 9453.42
50000000 random 0 9629.3
50000000 random 0 9491.76
50000000 random 0 8753.93
0 random 3 18.0662
0 random 0 26.2223
0 random 8 31.5796
0 random 2 43.5554
0 random 6 55.0944
0 random 1 47.5994
0 random 5 67.1734
0 random 7 76.3085
0 random 4 84.6982
0 random 9 80.2208
0 random 2 14.4371
0 random 6 20.2195
0 random 4 22.8737
0 random 1 30.9061
0 random 3 36.1209
0 random 5 43.4726
0 random 8 48.0446
0 random 7 50.1367
0 random 0 58.4958
0 random 9 60.2289
0 random 1 13.2035
0 random 5 21.5662
0 random 8 16.8406
0 random 0 20.9437
0 random 2 26.6509
0 random 6 37.8949
0 random 9 39.641
0 random 4 48.1545
0 random 3 56.7292
0 random 7 56.4589
0 random 2 25.5957
0 random 0 23.6417
0 random 3 35.9508
0 random 5 47.1021
0 random 7 51.429
0 random 6 46.3636
0 random 9 58.9885
0 random 4 74.401
0 random 1 77.1626
0 random 8 77.833
0 random 2 16.8326
0 random 1 17.8797
0 random 3 28.9303
0 random 5 26.5029
0 random 0 27.1588
0 random 7 36.6657
0 random 8 41.9394
0 random 6 47.994
0 random 9 59.3368
0 random 4 63.4477
0 random 4 15.1153
0 random 3 21.8103
0 random 5 21.4736
0 random 0 21.8307
0 random 7 38.3635
0 random 8 33.7603
0 random 2 34.05
0 random 6 42.326
0 random 9 47.3598
0 random 1 54.0937
0 random 0 18.8052
0 random 2 21.1543
0 random 9 41.4962
0 random 4 35.2585
0 random 1 45.4643
0 random 5 51.5368
0 random 8 58.7743
0 random 3 61.1299
0 random 7 66.5345
0 random 6 70.7671
0 random 5 13.5316
0 random 7 22.0559
0 random 8 17.7474
0 random 2 32.601
0 random 0 29.0028
0 random 4 38.2719
0 random 1 51.5374
0 random 3 54.948
0 random 6 55.4193
0 random 9 62.6664
0 random 1 14.1924
0 random 0 19.9333
0 random 2 32.5124
0 random 4 32.3559
0 random 3 38.7629
0 random 5 48.8492
0 random 7 60.215
0 random 8 68.4808
0 random 6 65.4943
0 random 9 82.0547
0 random 8 12.6141
0 random 5 18.2192
0 random 0 18.7345
0 random 7 34.3445
0 random 1 37.1687
0 random 3 36.9171
0 random 2 40.687
0 random 6 59.4348
0 random 4 59.621
0 random 9 66.6611
8000000 random 7 996.464
8000000 random 2 1857.85
8000000 random 6 2840.71
8000000 random 4 3830.93
8000000 random 3 4694.01
8000000 random 0 5500.8
8000000 random 5 6475.86
8000000 random 8 7448.83
8000000 random 9 8288.15
8000000 random 1 9376.94
8000000 random 8 990.443
8000000 random 2 1855.93
8000000 random 0 2811.06
8000000 random 4 3772.95
8000000 random 1 4808.39
8000000 random 5 5850.19
8000000 random 7 6709.66
8000000 random 6 7706.69
8000000 random 9 8556.38
8000000 random 3 9430.07
8000000 random 5 851.088
8000000 random 2 1703.65
8000000 random 6 2574.01
8000000 random 0 3386.89
