payload_size delay num_messages message_id arrival_rank half_rtt_ms
5000000 none 4 0 2 2325.32
5000000 none 4 3 3 3004.22
5000000 none 1 0 0 496.923
5000000 none 1 0 0 510.694
5000000 none 1 0 0 529.502
5000000 none 1 0 0 470.038
5000000 none 1 0 0 520.868
5000000 none 1 0 0 558.769
5000000 none 1 0 0 522.668
5000000 none 1 0 0 502.265
5000000 none 1 0 0 519.411
5000000 none 1 0 0 482.454
10000000 none 10 6 0 995.848
10000000 none 10 7 1 1972.69
10000000 none 10 9 2 3046.51
10000000 none 10 2 3 4207
10000000 none 10 5 4 5343.26
10000000 none 10 4 5 6511.15
10000000 none 10 0 6 7674.74
10000000 none 10 3 7 8976.34
10000000 none 10 8 8 10014.6
10000000 none 10 1 9 11288.2
10000000 none 10 1 0 1138.87
10000000 none 10 0 1 2403.4
10000000 none 10 7 2 3451.28
10000000 none 10 3 3 4602.08
10000000 none 10 6 4 5653.34
10000000 none 10 9 5 6641.89
10000000 none 10 2 6 7947.32
10000000 none 10 4 7 9009.32
10000000 none 10 8 8 10013.3
10000000 none 10 5 9 11061.2
10000000 none 10 8 0 1017.96
10000000 none 10 2 1 2056.08
10000000 none 10 0 2 3023.68
10000000 none 10 9 3 4045.1
10000000 none 10 1 4 5038.12
10000000 none 10 4 5 6318.62
10000000 none 10 3 6 7331.02
10000000 none 10 6 7 8410.34
10000000 none 10 7 8 9442.82
10000000 none 10 5 9 10468.5
10000000 none 10 4 0 989.809
10000000 none 10 3 1 2244.03
10000000 none 10 1 2 3497.47
10000000 none 10 0 3 4457.58
10000000 none 10 8 4 5459.32
10000000 none 10 5 5 6480.03
10000000 none 10 9 6 7499.56
10000000 none 10 2 7 8789.07
10000000 none 10 6 8 9734.27
10000000 none 10 7 9 10699.9
10000000 none 10 0 0 963.133
10000000 none 10 2 1 1982.92
10000000 none 10 1 2 3270.35
10000000 none 10 7 3 4283.02
10000000 none 10 9 4 5290.63
10000000 none 10 4 5 6290.25
10000000 none 10 6 6 7223.57
10000000 none 10 3 7 8544.94
10000000 none 10 5 8 9538.4
10000000 none 10 8 9 10528.3
10000000 none 10 1 0 960.539
10000000 none 10 0 1 2233.92
10000000 none 10 3 2 3246.9
10000000 none 10 4 3 4248.79
10000000 none 10 7 4 5231.43
10000000 none 10 6 5 6509.43
10000000 none 10 9 6 7492.42
10000000 none 10 2 7 8509.1
10000000 none 10 5 8 9538.45
10000000 none 10 8 9 10806.3
10000000 none 10 8 0 956.349
10000000 none 10 4 1 2226.76
10000000 none 10 6 2 3140.39
10000000 none 10 7 3 4142.97
10000000 none 10 2 4 5156.28
10000000 none 10 1 5 6159.23
10000000 none 10 3 6 7168.59
10000000 none 10 0 7 8448.66
10000000 none 10 9 8 9384.83
10000000 none 10 5 9 10395.1
10000000 none 10 7 0 1059.85
10000000 none 10 4 1 2340.44
10000000 none 10 3 2 3361.89
10000000 none 10 5 3 4378.75
10000000 none 10 0 4 5661.4
10000000 none 10 1 5 6962.04
10000000 none 10 6 6 7888.92
10000000 none 10 9 7 8993.51
10000000 none 10 2 8 10005.7
10000000 none 10 8 9 11141.6
10000000 none 10 2 0 1221.84
10000000 none 10 1 1 2264.19
10000000 none 10 0 2 3613.4
10000000 none 10 9 3 4635.83
10000000 none 10 3 4 5984.68
10000000 none 10 4 5 7374.24
10000000 none 10 8 6 8353.66
10000000 none 10 6 7 9312.27
10000000 none 10 5 8 10348.4
10000000 none 10 7 9 11383.7
10000000 none 10 5 0 1052.09
10000000 none 10 3 1 2125.54
10000000 none 10 9 2 3202.49
10000000 none 10 0 3 4411.8
10000000 none 10 1 4 5713.75
10000000 none 10 2 5 7070.98
10000000 none 10 6 6 8134.36
10000000 none 10 7 7 9181.74
10000000 none 10 4 8 10145.1
10000000 none 10 8 9 11235
10000000 none 4 0 0 1203.8
10000000 none 4 1 1 2229.37
10000000 none 4 2 2 3276.88
10000000 none 4 3 3 4287.99
10000000 none 4 2 0 1250.83
10000000 none 4 1 1 2451.94
10000000 none 4 0 2 3474.39
10000000 none 4 3 3 4748.63
10000000 none 4 2 0 945.311
10000000 none 4 1 1 2194.61
10000000 none 4 0 2 3179.56
10000000 none 4 3 3 4127.1
10000000 none 4 0 0 1255.08
10000000 none 4 1 1 2275.86
10000000 none 4 2 2 3413.25
10000000 none 4 3 3 4418.02
10000000 none 4 0 0 930.338
10000000 none 4 3 1 1930.68
10000000 none 4 1 2 3028.77
10000000 none 4 2 3 4316.7
10000000 none 4 2 0 948.027
10000000 none 4 0 1 1918.01
10000000 none 4 1 2 2922.66
10000000 none 4 3 3 3887.83
10000000 none 4 3 0 1005.09
10000000 none 4 0 1 1988.93
10000000 none 4 1 2 3195.29
10000000 none 4 2 3 4221.08
10000000 none 4 0 0 986.052
10000000 none 4 1 1 1152.66
10000000 none 4 2 2 2160.21
10000000 none 4 3 3 3161.58
10000000 none 4 0 0 946.128
10000000 none 4 3 1 2052.22
10000000 none 4 1 2 3038.44
10000000 none 4 2 3 4322.92
10000000 none 4 2 0 1268.61
10000000 none 4 1 1 2450.55
10000000 none 4 0 2 3429.91
10000000 none 4 3 3 4374.32
10000000 none 1 0 0 1030.11
10000000 none 1 0 0 950.562
10000000 none 1 0 0 961.751
10000000 none 1 0 0 908.125
10000000 none 1 0 0 966.23
10000000 none 1 0 0 1047.14
10000000 none 1 0 0 1064.52
10000000 none 1 0 0 1247.35
10000000 none 1 0 0 1022.42
10000000 none 1 0 0 1042.35
50000000 none 4 3 0 5962.87
50000000 none 4 2 1 11729.6
50000000 none 4 0 2 17559.4
50000000 none 4 1 3 23027.8
50000000 none 4 1 0 6685.5
50000000 none 4 0 1 12993.2
50000000 none 4 2 2 20134.1
50000000 none 4 3 3 25501.8
50000000 none 4 3 0 6759.1
50000000 none 4 0 1 13671.8
50000000 none 4 2 2 20078.3
50000000 none 4 1 3 27071.4
50000000 none 4 1 0 6460.88
50000000 none 4 0 1 12474.6
50000000 none 4 2 2 19277.2
50000000 none 4 3 3 27821.4
50000000 none 4 0 0 8964.73
50000000 none 4 1 1 18099.5
50000000 none 4 3 2 26956.8
50000000 none 4 2 3 35667.6
50000000 none 4 1 0 8962.96
50000000 none 4 3 1 17635.8
50000000 none 4 2 2 26604.6
50000000 none 4 0 3 35565
50000000 none 4 1 0 9029.08
50000000 none 4 0 1 18106.7
50000000 none 4 2 2 27102.7
50000000 none 4 3 3 35754.4
50000000 none 4 0 0 8797.5
50000000 none 4 1 1 17696.3
50000000 none 4 3 2 26528.4
50000000 none 4 2 3 35205.3
50000000 none 4 2 0 8981.33
50000000 none 4 1 1 17925.3
50000000 none 4 0 2 26831.4
50000000 none 4 3 3 35424.8
50000000 none 4 1 0 8604.16
50000000 none 4 2 1 17575.5
50000000 none 4 0 2 26585.2
50000000 none 4 3 3 35240.8
50000000 none 4 1 0 9030.98
50000000 none 4 0 1 18124
50000000 none 4 2 2 26694
50000000 none 4 3 3 35145.7
50000000 none 4 2 0 13822
50000000 none 4 1 1 22804.3
50000000 none 4 0 2 31753.2
50000000 none 4 3 3 40494.9
50000000 none 4 2 0 13896.6
50000000 none 4 1 1 22773.8
50000000 none 4 0 2 31298.1
50000000 none 4 3 3 39713.9
50000000 none 4 1 0 8919.09
50000000 none 4 0 1 17946.7
50000000 none 4 2 2 26653.1
50000000 none 4 3 3 35269.8
50000000 none 4 1 0 8965.89
50000000 none 4 0 1 17945.5
50000000 none 4 2 2 26998.7
50000000 none 4 3 3 35333.7
50000000 none 4 1 0 8623.04
50000000 none 4 2 1 17596
50000000 none 4 0 2 26564.6
50000000 none 4 3 3 35122.1
50000000 none 4 2 0 8891.15
50000000 none 4 0 1 17890.1
50000000 none 4 1 2 26668.6
50000000 none 4 3 3 35254.3
50000000 none 4 1 0 9056.35
50000000 none 4 2 1 17991
50000000 none 4 0 2 26925.7
50000000 none 4 3 3 40665.8
50000000 none 4 2 0 8871.7
50000000 none 4 0 1 17436.6
50000000 none 4 1 2 26450.3
50000000 none 4 3 3 34854.5
50000000 none 4 1 0 8620.81
50000000 none 4 0 1 17558.9
50000000 none 4 2 2 26032.5
50000000 none 4 3 3 34645
50000000 none 1 0 0 8753.75
50000000 none 1 0 0 9087.67
50000000 none 1 0 0 8909.63
50000000 none 1 0 0 9045.14
50000000 none 1 0 0 8713.19
50000000 none 1 0 0 8427.5
50000000 none 1 0 0 8605.61
50000000 none 1 0 0 8522.13
50000000 none 1 0 0 8497.48
50000000 none 1 0 0 8520.77
0 none 10 6 0 64.949
0 none 10 7 1 69.5037
0 none 10 9 2 74.2292
0 none 10 1 3 81.987
0 none 10 4 4 88.086
0 none 10 0 5 93.8804
0 none 10 3 6 101.25
0 none 10 2 7 108.053
0 none 10 5 8 115.167
0 none 10 8 9 118.197
0 none 10 3 0 15.9592
0 none 10 9 1 16.9254
0 none 10 6 2 18.2964
0 none 10 7 3 19.3037
0 none 10 4 4 20.6301
0 none 10 2 5 22.4512
0 none 10 5 6 23.2876
0 none 10 8 7 25.5854
0 none 10 0 8 26.96
0 none 10 1 9 28.4768
0 none 10 1 0 17.5324
0 none 10 7 1 18.559
0 none 10 2 2 19.9518
0 none 10 6 3 20.8429
0 none 10 9 4 22.3371
0 none 10 4 5 23.7
0 none 10 3 6 25.432
0 none 10 0 7 27.3319
0 none 10 5 8 31.2189
0 none 10 8 9 33.325
0 none 10 9 0 21.4053
0 none 10 6 1 22.4898
0 none 10 8 2 25.873
0 none 10 7 3 27.1813
0 none 10 4 4 30.3979
0 none 10 2 5 32.3575
0 none 10 1 6 34.8922
0 none 10 0 7 37.3502
0 none 10 5 8 39.19
0 none 10 3 9 41.4268
0 none 10 1 0 17.2496
0 none 10 2 1 18.4652
0 none 10 3 2 19.8875
0 none 10 9 3 20.9624
0 none 10 7 4 22.2163
0 none 10 0 5 24.3206
0 none 10 6 6 25.2539
0 none 10 4 7 27.5809
0 none 10 8 8 29.2315
0 none 10 5 9 31.5413
0 none 10 3 0 19.5057
0 none 10 2 1 20.692
0 none 10 7 2 21.711
0 none 10 1 3 23.1956
0 none 10 6 4 24.6602
0 none 10 4 5 25.8078
0 none 10 0 6 27.584
0 none 10 8 7 30.7341
0 none 10 9 8 32.9971
0 none 10 5 9 34.4367
0 none 10 2 0 19.6288
0 none 10 1 1 20.57
0 none 10 7 2 21.5589
0 none 10 0 3 23.1732
0 none 10 3 4 24.6744
0 none 10 6 5 25.6457
0 none 10 4 6 27.6522
0 none 10 8 7 30.4622
0 none 10 9 8 32.5039
0 none 10 5 9 34.5719
0 none 10 9 0 18.1549
0 none 10 8 1 19.3566
0 none 10 6 2 20.2642
0 none 10 2 3 21.6422
0 none 10 7 4 23.3097
0 none 10 0 5 25.001
0 none 10 4 6 26.3309
0 none 10 1 7 27.9039
0 none 10 5 8 30.9146
0 none 10 3 9 31.7846
0 none 10 3 0 18.5038
0 none 10 5 1 20.9168
0 none 10 9 2 21.9057
0 none 10 4 3 23.2774
0 none 10 7 4 25.1099
0 none 10 1 5 26.4025
0 none 10 2 6 27.9229
0 none 10 6 7 29.6656
0 none 10 0 8 31.2551
0 none 10 8 9 33.6606
0 none 10 3 0 18.0205
0 none 10 4 1 19.3439
0 none 10 2 2 21.1173
0 none 10 9 3 22.1019
0 none 10 6 4 23.8273
0 none 10 0 5 25.3716
0 none 10 1 6 26.9984
0 none 10 7 7 28.3935
0 none 10 8 8 31.4607
0 none 10 5 9 33.0877
0 none 4 0 0 6.42502
0 none 4 2 1 7.34387
0 none 4 1 2 8.52111
0 none 4 3 3 9.64039
0 none 4 1 0 6.72567
0 none 4 0 1 7.71575
0 none 4 2 2 8.77225
0 none 4 3 3 9.86739
0 none 4 0 0 5.14062
0 none 4 1 1 5.76546
0 none 4 2 2 6.66982
0 none 4 3 3 7.32062
0 none 4 2 0 6.03683
0 none 4 3 1 6.93244
0 none 4 1 2 7.83499
0 none 4 0 3 8.48247
0 none 4 2 0 10.0388
0 none 4 1 1 11.5025
0 none 4 3 2 12.9907
0 none 4 0 3 13.9385
0 none 4 0 0 8.6171
0 none 4 2 1 9.45807
0 none 4 3 2 10.5586
0 none 4 1 3 11.4392
0 none 4 2 0 5.12794
0 none 4 1 1 5.8204
0 none 4 0 2 6.58259
0 none 4 3 3 7.27746
0 none 4 2 0 4.82518
0 none 4 1 1 5.59159
0 none 4 0 2 6.27741
0 none 4 3 3 37.0478
0 none 4 3 0 5.35795
0 none 4 2 1 6.41264
0 none 4 1 2 7.34025
0 none 4 0 3 8.0481
0 none 4 2 0 4.92177
0 none 4 1 1 5.70992
0 none 4 0 2 6.37491
0 none 4 3 3 34.7908
0 none 1 0 0 40.559
0 none 1 0 0 3.33129
0 none 1 0 0 27.6884
0 none 1 0 0 2.9434
0 none 1 0 0 3.03668
0 none 1 0 0 3.00679
0 none 1 0 0 47.1772
0 none 1 0 0 3.38985
0 none 1 0 0 3.16255
0 none 1 0 0 2.88424
8000000 none 10 6 0 838.007
8000000 none 10 7 1 1695.61
8000000 none 10 9 2 2536.34
8000000 none 10 2 3 3565.93
8000000 none 10 0 4 4429.39
8000000 none 10 4 5 5480.79
8000000 none 10 3 6 6341.62
8000000 none 10 8 7 7210.37
8000000 none 10 1 8 8167.15
8000000 none 10 5 9 9122.31
8000000 none 10 2 0 1037.25
8000000 none 10 1 1 1872.29
8000000 none 10 4 2 2725.77
8000000 none 10 8 3 3797.73
8000000 none 10 7 4 4704.45
8000000 none 10 0 5 5561.68
8000000 none 10 9 6 6455.08
8000000 none 10 3 7 7504.85
8000000 none 10 6 8 8324.81
8000000 none 10 5 9 9214.7
8000000 none 10 0 0 958.321
8000000 none 10 4 1 2021.48
8000000 none 10 1 2 2893.79
8000000 none 10 2 3 3826.48
8000000 none 10 5 4 4709.63
8000000 none 10 3 5 5577.59
8000000 none 10 7 6 6521.88
8000000 none 10 6 7 7420.71
8000000 none 10 9 8 8258.12
8000000 none 10 8 9 9101.51
8000000 none 10 2 0 1040.66
8000000 none 10 0 1 1943.06
8000000 none 10 1 2 2831.49
8000000 none 10 6 3 3722.73
8000000 none 10 3 4 4763.03
8000000 none 10 9 5 5670.55
8000000 none 10 5 6 6610.83
8000000 none 10 4 7 7508.75
8000000 none 10 7 8 8476.68
8000000 none 10 8 9 9370.01
8000000 none 10 0 0 1054.83
8000000 none 10 1 1 2134.9
8000000 none 10 4 2 2991.35
8000000 none 10 2 3 4073.6
8000000 none 10 7 4 4929.03
8000000 none 10 6 5 5797.37
8000000 none 10 3 6 6841.15
8000000 none 10 9 7 7738.76
8000000 none 10 8 8 8660.91
8000000 none 10 5 9 9526.82
8000000 none 10 3 0 860.417
8000000 none 10 7 1 1732.02
8000000 none 10 6 2 2571.91
8000000 none 10 2 3 3664.05
8000000 none 10 9 4 4561.64
8000000 none 10 4 5 5426.34
8000000 none 10 5 6 6290.75
8000000 none 10 8 7 7143.45
8000000 none 10 0 8 8209.89
8000000 none 10 1 9 9284.85
8000000 none 10 1 0 866.753
8000000 none 10 5 1 1813.17
8000000 none 10 6 2 2718.24
8000000 none 10 0 3 3589.4
8000000 none 10 3 4 4595.07
8000000 none 10 4 5 5462.9
8000000 none 10 2 6 6341.28
8000000 none 10 7 7 7170.15
8000000 none 10 8 8 8053
8000000 none 10 9 9 8930.67
8000000 none 10 0 0 814.36
8000000 none 10 1 1 1660.38
8000000 none 10 6 2 2464.05
8000000 none 10 4 3 3542.83
8000000 none 10 9 4 4341.36
8000000 none 10 7 5 5183.59
8000000 none 10 2 6 6258.17
8000000 none 10 3 7 7310.48
8000000 none 10 8 8 8337.51
8000000 none 10 5 9 9205.4
8000000 none 10 0 0 834.643
8000000 none 10 5 1 1759.07
8000000 none 10 4 2 2616
8000000 none 10 3 3 3660.24
8000000 none 10 9 4 4540.5
8000000 none 10 1 5 5409.79
8000000 none 10 2 6 6454.28
8000000 none 10 7 7 7248.21
8000000 none 10 6 8 8052.14
8000000 none 10 8 9 9042.39
8000000 none 10 0 0 837.512
8000000 none 10 6 1 1714.99
8000000 none 10 4 2 2769.16
8000000 none 10 3 3 3755.18
8000000 none 10 5 4 4614.08
8000000 none 10 2 5 5689.93
8000000 none 10 1 6 6563.2
8000000 none 10 9 7 7394.56
8000000 none 10 7 8 8238.78
8000000 none 10 8 9 9061.48
8000000 none 4 0 0 798.998
8000000 none 4 2 1 1850.91
8000000 none 4 1 2 2855.35
8000000 none 4 3 3 3689.14
8000000 none 4 0 0 810.261
8000000 none 4 2 1 1668.98
8000000 none 4 1 2 2532.29
8000000 none 4 3 3 3416.14
8000000 none 4 0 0 825.797
8000000 none 4 2 1 1689.42
8000000 none 4 1 2 2758.72
8000000 none 4 3 3 3621.87
8000000 none 4 2 0 788.03
8000000 none 4 0 1 1657.72
8000000 none 4 3 2 2525.95
8000000 none 4 1 3 3396.56
8000000 none 4 1 0 811.877
8000000 none 4 2 1 1715.94
8000000 none 4 0 2 2574.74
8000000 none 4 3 3 3456.73
8000000 none 4 1 0 840.274
8000000 none 4 2 1 1732.72
8000000 none 4 0 2 2788.87
8000000 none 4 3 3 3647.86
8000000 none 4 0 0 810.723
8000000 none 4 2 1 1654.91
8000000 none 4 3 2 2496.56
8000000 none 4 1 3 3595.88
8000000 none 4 1 0 1018.49
8000000 none 4 0 1 2140.78
8000000 none 4 2 2 3220.36
8000000 none 4 3 3 4137.05
8000000 none 4 1 0 804.835
8000000 none 4 0 1 1678.23
8000000 none 4 3 2 2527.31
8000000 none 4 2 3 3416.58
8000000 none 4 0 0 887.071
8000000 none 4 2 1 1727.27
8000000 none 4 1 2 2560.12
8000000 none 4 3 3 3454.61
8000000 none 1 0 0 891.72
8000000 none 1 0 0 923.673
8000000 none 1 0 0 940.646
8000000 none 1 0 0 860.955
8000000 none 1 0 0 853.959
8000000 none 1 0 0 825.104
8000000 none 1 0 0 809.375
8000000 none 1 0 0 860.492
8000000 none 1 0 0 791.543
8000000 none 1 0 0 912.557
15000000 none 10 5 0 1554.56
15000000 none 10 6 1 3054.16
15000000 none 10 9 2 4607.38
15000000 none 10 7 3 6092.75
15000000 none 10 1 4 7950.59
15000000 none 10 0 5 9795.92
15000000 none 10 2 6 11484.8
15000000 none 10 3 7 13136.9
15000000 none 10 8 8 15024.9
15000000 none 10 4 9 16873.2
15000000 none 10 1 0 1862.24
15000000 none 10 0 1 3332.44
15000000 none 10 6 2 4945.72
15000000 none 10 7 3 6468.06
15000000 none 10 4 4 8304.11
15000000 none 10 2 5 10192.6
15000000 none 10 8 6 11693.6
15000000 none 10 3 7 13571.1
15000000 none 10 9 8 15060.2
15000000 none 10 5 9 16687.2
15000000 none 10 0 0 1802.14
15000000 none 10 4 1 3603.18
15000000 none 10 1 2 5539.59
15000000 none 10 6 3 7186.58
15000000 none 10 3 4 8886.72
15000000 none 10 2 5 10794.4
15000000 none 10 7 6 12442.7
15000000 none 10 5 7 14049.3
15000000 none 10 9 8 15683.7
15000000 none 10 8 9 17589.5
15000000 none 10 8 0 1582.84
15000000 none 10 5 1 3222.15
15000000 none 10 0 2 4958.96
15000000 none 10 3 3 6873.89
15000000 none 10 6 4 8464.84
15000000 none 10 4 5 10364
15000000 none 10 1 6 11888.5
15000000 none 10 2 7 13773.6
15000000 none 10 7 8 15404.2
15000000 none 10 9 9 17006.1
15000000 none 10 9 0 1511.39
15000000 none 10 4 1 3381.85
15000000 none 10 2 2 5249.18
15000000 none 10 5 3 6845.51
15000000 none 10 1 4 8715.59
15000000 none 10 0 5 10239.5
15000000 none 10 3 6 11820.2
15000000 none 10 7 7 13303.9
15000000 none 10 6 8 14816.3
15000000 none 10 8 9 16372
15000000 none 10 0 0 1865.97
15000000 none 10 2 1 3700.88
15000000 none 10 4 2 5400.59
15000000 none 10 3 3 7061.5
15000000 none 10 6 4 8578.82
15000000 none 10 8 5 10443.3
15000000 none 10 7 6 11947.9
15000000 none 10 9 7 13445.7
15000000 none 10 1 8 15031.6
15000000 none 10 5 9 16670.1
15000000 none 10 1 0 1480.27
15000000 none 10 0 1 2993.74
15000000 none 10 4 2 4862.9
15000000 none 10 2 3 6797.86
15000000 none 10 7 4 8348.84
15000000 none 10 9 5 9881.61
15000000 none 10 3 6 11807.7
15000000 none 10 6 7 13363.6
15000000 none 10 5 8 15066.3
15000000 none 10 8 9 16600.2
15000000 none 10 2 0 1828.41
15000000 none 10 6 1 3486.44
15000000 none 10 3 2 5304.9
15000000 none 10 9 3 6901.79
15000000 none 10 0 4 8729.71
15000000 none 10 1 5 10644.7
15000000 none 10 4 6 12545.2
15000000 none 10 7 7 14076.5
15000000 none 10 8 8 15605.1
15000000 none 10 5 9 17191.3
15000000 none 10 4 0 1898.75
15000000 none 10 0 1 3627.81
15000000 none 10 3 2 5260.78
15000000 none 10 7 3 6911.43
15000000 none 10 2 4 8760.61
15000000 none 10 6 5 10317.5
15000000 none 10 9 6 11834.5
15000000 none 10 8 7 13397.8
15000000 none 10 1 8 15143.1
15000000 none 10 5 9 16810.7
15000000 none 10 4 0 1845
15000000 none 10 1 1 3679.27
15000000 none 10 2 2 5411.31
15000000 none 10 3 3 7282.74
15000000 none 10 0 4 9138.35
15000000 none 10 7 5 10740.9
15000000 none 10 9 6 12324.8
15000000 none 10 6 7 13912.6
15000000 none 10 8 8 15779.5
15000000 none 10 5 9 17392.8
15000000 none 4 0 0 1828.68
15000000 none 4 2 1 3744.37
15000000 none 4 1 2 5420.82
15000000 none 4 3 3 6910.75
15000000 none 4 1 0 1901.27
15000000 none 4 0 1 3768.23
15000000 none 4 2 2 5480.58
15000000 none 4 3 3 7071.74
15000000 none 4 0 0 1837.21
15000000 none 4 1 1 3736.4
15000000 none 4 2 2 5468.73
15000000 none 4 3 3 7070.51
15000000 none 4 2 0 1910.5
15000000 none 4 0 1 3818.56
15000000 none 4 1 2 5699.34
15000000 none 4 3 3 7256.72
15000000 none 4 2 0 1826.64
15000000 none 4 0 1 3727.51
15000000 none 4 1 2 5403.29
15000000 none 4 3 3 6962.38
15000000 none 4 0 0 1841.34
15000000 none 4 2 1 3496.84
15000000 none 4 1 2 5038.53
15000000 none 4 3 3 6518.26
15000000 none 4 2 0 1850.78
15000000 none 4 0 1 3416.79
15000000 none 4 1 2 5184.42
15000000 none 4 3 3 6738.62
15000000 none 4 0 0 1817.51
15000000 none 4 1 1 3716.63
15000000 none 4 3 2 5328.98
15000000 none 4 2 3 7229.99
15000000 none 4 0 0 1483.09
15000000 none 4 1 1 3357.75
15000000 none 4 2 2 5217.61
15000000 none 4 3 3 6784.14
15000000 none 4 1 0 1683.96
15000000 none 4 2 1 3300.52
15000000 none 4 0 2 5075.88
15000000 none 4 3 3 6729.73
15000000 none 1 0 0 1539.82
15000000 none 1 0 0 1488.57
15000000 none 1 0 0 1688.5
15000000 none 1 0 0 1649.43
15000000 none 1 0 0 1573.87
15000000 none 1 0 0 1646.95
15000000 none 1 0 0 1375.47
15000000 none 1 0 0 1731.87
15000000 none 1 0 0 1836.21
15000000 none 1 0 0 1585.93
20000000 none 10 9 0 2462.39
20000000 none 10 6 1 4919.69
20000000 none 10 7 2 7285.75
20000000 none 10 4 3 9920.36
20000000 none 10 0 4 12531.6
20000000 none 10 2 5 15241.3
20000000 none 10 5 6 17266.2
20000000 none 10 1 7 19813
20000000 none 10 8 8 21939.7
20000000 none 10 3 9 24629
20000000 none 10 4 0 2571.1
20000000 none 10 1 1 5109.47
20000000 none 10 7 2 7350.52
20000000 none 10 0 3 9848.19
20000000 none 10 3 4 12154.5
20000000 none 10 8 5 14777.5
20000000 none 10 2 6 17057.5
20000000 none 10 6 7 19660.5
20000000 none 10 9 8 22078
20000000 none 10 5 9 24393.8
20000000 none 10 0 0 2543.81
20000000 none 10 1 1 4815.32
20000000 none 10 4 2 7085.82
20000000 none 10 2 3 9286.67
20000000 none 10 3 4 11975
20000000 none 10 9 5 14153.3
20000000 none 10 8 6 16628.8
20000000 none 10 7 7 19096.5
20000000 none 10 6 8 21590.9
20000000 none 10 5 9 24084.7
20000000 none 10 0 0 2316.53
20000000 none 10 4 1 4734.8
20000000 none 10 8 2 7471.63
20000000 none 10 5 3 9580.78
20000000 none 10 1 4 11994.7
20000000 none 10 2 5 14228.7
20000000 none 10 7 6 16608.4
20000000 none 10 9 7 18775.1
20000000 none 10 3 8 21033.6
20000000 none 10 6 9 23468.3
20000000 none 10 2 0 2107.47
20000000 none 10 4 1 4603.95
20000000 none 10 1 2 6803.41
20000000 none 10 7 3 9214.37
20000000 none 10 8 4 11682.5
20000000 none 10 0 5 14123.8
20000000 none 10 3 6 16284.1
20000000 none 10 6 7 18480.3
20000000 none 10 9 8 20710.1
20000000 none 10 5 9 23072.3
20000000 none 10 0 0 2515.19
20000000 none 10 1 1 5189.04
20000000 none 10 5 2 7576.69
20000000 none 10 8 3 10334.8
20000000 none 10 3 4 12916.9
20000000 none 10 2 5 15293.3
20000000 none 10 4 6 17501.4
20000000 none 10 7 7 19938.4
20000000 none 10 6 8 22171.2
20000000 none 10 9 9 24215.9
20000000 none 10 1 0 2646.4
20000000 none 10 0 1 4986.15
20000000 none 10 2 2 7680.35
20000000 none 10 4 3 9847.38
20000000 none 10 3 4 12491.8
20000000 none 10 9 5 14625.4
20000000 none 10 8 6 16937.7
20000000 none 10 6 7 19173.6
20000000 none 10 7 8 21348
20000000 none 10 5 9 23690.4
20000000 none 10 1 0 2255.26
20000000 none 10 3 1 4532.16
20000000 none 10 0 2 6663.9
20000000 none 10 2 3 9382.37
20000000 none 10 9 4 11579.6
20000000 none 10 5 5 14048.6
20000000 none 10 4 6 16696.1
20000000 none 10 8 7 19391.7
20000000 none 10 7 8 22096.9
20000000 none 10 6 9 24520.7
20000000 none 10 6 0 2425.54
20000000 none 10 2 1 5205.49
20000000 none 10 5 2 7440.22
20000000 none 10 8 3 10224.7
20000000 none 10 7 4 12539.6
20000000 none 10 3 5 14887.9
20000000 none 10 4 6 17477.3
20000000 none 10 0 7 19763.7
20000000 none 10 1 8 22023.5
20000000 none 10 9 9 24090.3
20000000 none 10 8 0 2601.33
20000000 none 10 1 1 5119.86
20000000 none 10 3 2 7519.54
20000000 none 10 0 3 9725.97
20000000 none 10 4 4 12143.4
20000000 none 10 2 5 14371.3
20000000 none 10 9 6 16675.7
20000000 none 10 6 7 18844.2
20000000 none 10 7 8 20923.2
20000000 none 10 5 9 23314.1
20000000 none 4 0 0 2656.38
20000000 none 4 1 1 4908.53
20000000 none 4 2 2 7169.28
20000000 none 4 3 3 9597.59
20000000 none 4 1 0 2703.19
20000000 none 4 2 1 5280.84
20000000 none 4 0 2 8040.64
20000000 none 4 3 3 10289.1
20000000 none 4 1 0 2269.09
20000000 none 4 2 1 4497.42
20000000 none 4 0 2 7081.48
20000000 none 4 3 3 9337.88
20000000 none 4 0 0 2311.48
20000000 none 4 1 1 4783.79
20000000 none 4 2 2 6823.49
20000000 none 4 3 3 9161.98
20000000 none 4 2 0 2210.89
20000000 none 4 3 1 4631.21
20000000 none 4 0 2 7106.95
20000000 none 4 1 3 9460.26
20000000 none 4 1 0 2293.16
20000000 none 4 0 1 4582.61
20000000 none 4 2 2 6735.81
20000000 none 4 3 3 8925.92
20000000 none 4 1 0 2192.29
20000000 none 4 0 1 4857.85
20000000 none 4 2 2 7177.5
20000000 none 4 3 3 9386.32
20000000 none 4 0 0 2434.94
20000000 none 4 1 1 4992.24
20000000 none 4 2 2 7370.84
20000000 none 4 3 3 9353.91
20000000 none 4 2 0 2125.22
20000000 none 4 0 1 4382.28
20000000 none 4 1 2 6757.32
20000000 none 4 3 3 8910.98
20000000 none 4 3 0 2096.52
20000000 none 4 2 1 4321.72
20000000 none 4 0 2 7036.3
20000000 none 4 1 3 9711.51
20000000 none 1 0 0 2283.99
20000000 none 1 0 0 2149.38
20000000 none 1 0 0 2314.09
